station_id,exponential,gaussian,idw,spherical,lon,lat
ID_Arco_17_SW,0.08765445730867162,0.0771919813685553,0.08816767311983932,0.08280820391837213,-113.56,43.46
ID_Murphy_10_W,0.06970700330803262,0.06988840968605924,0.056361280511017506,0.06769756204141265,-116.75,43.2
IL_Champaign_9_SW,0.07841949768232817,0.0693368396240846,0.06444268651854305,0.07130373612131945,-88.37,40.05
IL_Shabbona_5_NNE,0.11836840045795949,0.10104218015564766,0.10984941075563041,0.10733431085108482,-88.85,41.84
IN_Bedford_5_WNW,0.05923084507341755,0.0596134538424703,0.07276139453740528,0.05843377614235667,-86.57,38.89
KS_Manhattan_6_SSW,0.08838045352762317,0.10227109672247,0.11479057794782307,0.09630708327658614,-96.61,39.1
KS_Oakley_19_SSW,0.05443633724770846,0.049100487075206076,0.0449752031674794,0.0464093252528713,-100.96,38.87
KY_Bowling_Green_21_NNE,0.04340139591612967,0.04467288257642862,0.04433988902197809,0.04336835716679168,-86.23,37.25
KY_Versailles_3_NNW,0.03670696128533855,0.0386557990402498,0.04833410060222848,0.03654633189765376,-84.75,38.09
LA_Lafayette_13_SE,0.1286304372651917,0.11888005681919923,0.1045226953611477,0.12109218583518798,-91.87,30.09
LA_Monroe_26_N,0.03762959181907302,0.04049857647326123,0.035101754839661437,0.03813740203066954,-92.12,32.88
ME_Limestone_4_NNW,0.07269053355091495,0.06546379597715117,0.06755110504481285,0.06639205782413635,-67.88,46.96
ME_Old_Town_2_W,0.1224171062569987,0.12525446793757197,0.11301362355608448,0.12357849423372848,-68.7,44.93
MI_Chatham_1_SE,0.03818085925951783,0.043342588950762276,0.047404364337519635,0.04179996157890896,-86.92,46.33
MI_Gaylord_9_SSW,0.08821846231889849,0.09625864555568674,0.08475525323506906,0.09314918571460466,-84.72,44.91
MN_Goodridge_12_NNW,0.22610550721086276,0.2243100088270903,0.20625890400339417,0.22438756877098384,-95.87,48.31
MN_Sandstone_6_W,0.05688298337589803,0.060333565452106566,0.04436780553198583,0.056636420627434736,-92.99,46.11
